id,input,output,subtype,human_sarcasm_removed_1,human_sarcasm_removed_2,human_flipped_strict,human_flipped_lenient,meaning_change,human_meaning_preserved,human_strict_success,hard_flipped_roberta_twitter,flip_delta_roberta_twitter,hard_flipped_bert_kaggle,flip_delta_bert_kaggle,hard_flipped_roberta_news,flip_delta_roberta_news,hard_flipped,inp_irony_score,out_irony_score,flip_delta,similarity,bleu,perplexity,edit_dist_raw,edit_dist_norm,paraphrase_score
66,Your Daily Reminder: 'Women's health must be taken more seriously',your daily reminder: women's health needs to be taken more seriously,sarcasm,0,0,0,0,0,1,0,0,-0.012436926364898682,0,0.05548655986785889,1,0.19778984785079956,0,0.8697613477706909,0.8821982741355896,-0.012436926364898682,0.9713913202285767,0.10025157431478134,32.200103759765625,7,0.6363636363636364,0.874007811099948
67,Lab-grown food pipe offers (non-pipe) dream for young patients... hopefully,lab-grown food pipe offers dream to young patients,sarcasm,1,1,1,1,0,1,1,0,-0.02066117525100708,0,-0.8712729215621948,0,-0.024347424507141113,0,0.8698921203613281,0.8905532956123352,-0.02066117525100708,0.9627861976623535,0.12164634345707652,1933.4927978515625,5,0.5,0.8456667771857861
68,"Another 58 babies lost to poor NHS care, BBC finds",bbc finds another 58 babies lost to poor health care,sarcasm,0,0,0,0,0,1,0,0,-0.18174958229064941,0,-0.5346906185150146,0,0.08530902862548828,0,0.7696710228919983,0.9514206051826477,-0.18174958229064941,0.9463708400726318,0.4111336169005197,799.54052734375,7,0.7,0.5572859736643874
69,Surprise! Sleep has effects that extend far beyond the private sphere',sleep effects extend beyond the privatesphere,sarcasm,1,1,1,1,0,1,1,1,0.4001496434211731,0,0.057257890701293945,1,0.17989343404769897,1,0.748998761177063,0.3488491177558899,0.4001496434211731,0.9053127765655518,0.04461976764484762,533.6592407226562,7,0.6363636363636364,0.8649179308292849
70,Racist backlash against newly elected French officials... again,racist backlash against newly elected french officials,sarcasm,1,1,1,1,0,1,1,0,0.008917748928070068,0,-0.000590980052947998,0,0.02411597967147827,0,0.9708554744720459,0.9619377255439758,0.008917748928070068,0.9648981690406799,0.35640264633541835,1642.8560791015625,4,0.5,0.6210059081503817
71,Tax reassessments finally target wealthy French who pay no income tax,tax reassessments target wealthy french who pay no income tax,sarcasm,1,1,1,1,0,1,1,0,0.04755198955535889,0,0.12397497892379761,0,0.15309447050094604,0,0.9722446203231812,0.9246926307678223,0.04755198955535889,0.9725668430328369,0.42268392163412416,427.99462890625,3,0.2727272727272727,0.5614784757683977
72,"In one month of war, oil production has plunged, to no one's surprise",oil production has plunged in a month after israel's syrian war ended,sarcasm,1,1,1,1,1,0,0,0,0.008877575397491455,0,0.0004553794860839844,0,-0.00836724042892456,0,0.9458106160163879,0.9369330406188965,0.008877575397491455,0.6381361484527588,0.08334454495388126,256.8861999511719,13,1.0,0.5849509815413412
73,"Why We All Keep Nostalgically Yearning for 2016, for Some Mysterious Reason",why we keep nostalgically yearning for 2016,sarcasm,1,1,1,1,0,1,1,0,-0.1860719919204712,0,0.0013046860694885254,0,0.06819778680801392,0,0.3237224817276001,0.5097944736480713,-0.1860719919204712,0.9690154790878296,0.016170365420297903,235.36192321777344,11,0.9166666666666666,0.9533461446930543
74,"Transmission network already threatened by climate hazards, data shows, of course","transmission network already threatened by climate hazards, new data shows",sarcasm,0,1,0,1,0,1,0,0,0.26415956020355225,1,0.1984439492225647,0,0.013908743858337402,0,0.8883236646652222,0.6241641044616699,0.26415956020355225,0.9782901406288147,0.4861555413051454,388.65228271484375,5,0.45454545454545453,0.5026889677579265
75,How to Tell Whether Your Beach Is Actually Safe to Swim In (Without Learning the Hard Way),how to tell if your beach is safe to swim in,sarcasm,1,1,1,1,0,1,1,0,-0.13948804140090942,0,-0.00022965669631958008,1,0.193372905254364,0,0.05623221397399902,0.19572025537490845,-0.13948804140090942,0.9340119957923889,0.01299236773467766,25.66627311706543,15,0.8823529411764706,0.921876968474454
76,Forestry industry still unsure if it's included in national fuel plan,forestry industry still uncertain about inclusion in national fuel plan,irony,0,0,0,0,0,1,0,0,-0.10475271940231323,0,0.014680564403533936,0,0.012451589107513428,0,0.2980078458786011,0.4027605652809143,-0.10475271940231323,0.9123749136924744,0.2826657746622342,1004.9053344726562,5,0.45454545454545453,0.6544777519312021
77,"Marine carbon dioxide removal is a big idea - and with big hurdles, of course",marine carbon dioxide removal is a big idea,sarcasm,1,1,1,1,1,0,0,0,-0.048332393169403076,0,-0.0006653070449829102,1,0.18294298648834229,0,0.9323581457138062,0.9806905388832092,-0.048332393169403076,0.9715445637702942,0.3505377780030811,193.32318115234375,8,0.5333333333333333,0.6309814911552825
78,"Anxious, desensitised: How else do teens learn about news now?","anxious, desensitized teens: what they need to know now",rhetorical_question,0,0,0,0,1,0,0,0,-0.45344269275665283,1,0.6049546599388123,0,-0.003635108470916748,0,0.10285806655883789,0.5563007593154907,-0.45344269275665283,0.7354097366333008,0.0,93.159423828125,10,1.0,0.7354097366333008
79,Analysts say (again) social media giants need to feel global pressure,analysts say social media giants need to feel pressure from global pressure,sarcasm,1,1,1,1,0,1,1,0,0.006519734859466553,0,-0.2882654666900635,0,-0.0330621600151062,0,0.9545783996582031,0.9480586647987366,0.006519734859466553,0.982851505279541,0.4832697830906221,233.62657165527344,4,0.3333333333333333,0.5078690715128058
80,Can scientists really resurrect the dodo? Inside another company that says it can,can scientists resurrect the dodo?,sarcasm,1,1,1,1,1,0,0,1,0.5875309109687805,0,0.007197976112365723,1,0.21337276697158813,1,0.7465780973434448,0.1590471863746643,0.5875309109687805,0.928417444229126,0.061000517228104977,547.4361572265625,9,0.6923076923076923,0.871783499927554
81,Somaliland called for extradition of Ilhan Omar: Another minor false report,somalia calls for extradition of ilhan omar,understatement,1,1,1,1,1,0,0,0,-0.010242223739624023,0,-0.01692807674407959,0,0.10025739669799805,0,0.6986439228057861,0.7088861465454102,-0.010242223739624023,0.8972545862197876,0.09232083327419663,779.2128295898438,8,0.7272727272727273,0.8144192951608823
82,"Including online games in social media bans is definitely workable, necessary and would benefit young people",introducing online games to social media bans is a good idea,satire,0,0,0,0,0,1,0,0,-0.021770060062408447,0,0.0004749298095703125,0,0.04513269662857056,0,0.9604716897010803,0.9822417497634888,-0.021770060062408447,0.8634096384048462,0.17710157817572564,96.38180541992188,10,0.625,0.7104984288312153
83,Vibe coded applications full of non-vibey security blunders because of course it is.,vibe coded applications are full of nonvibey security blunders,irony,1,0,0,1,0,1,0,0,0.041799724102020264,1,0.6317088603973389,0,0.010088205337524414,0,0.9558446407318115,0.9140449166297913,0.041799724102020264,0.9419271945953369,0.05631873739522566,940.4440307617188,8,0.6153846153846154,0.8888790442775005
84,America’s Finest Minds Rally Around Trump’s War—Guess It’s On the Rest of Us to Provide the Shame,america’s Finest Minds rally around trump's war,sarcasm,0,0,0,0,0,1,0,0,-0.3040735125541687,0,0.021058320999145508,0,0.11836427450180054,0,0.6428631544113159,0.9469366669654846,-0.3040735125541687,0.8274024128913879,0.016740444637597465,760.1486206054688,15,0.8823529411764706,0.813551328605365
85,Donald Trump delivers his daily scheduled ‘sleazebag’ comment about Leonard Leo,donald trump delivers 'sleazebag' comment about leonard leopold leopold,sarcasm,1,1,1,1,0,1,1,0,0.15456020832061768,0,0.034422218799591064,0,0.16289961338043213,0,0.9169683456420898,0.7624081373214722,0.15456020832061768,0.5470330119132996,0.044939163285563015,93.07390594482422,9,0.8181818181818182,0.5224498060683345
86,Trump Sues IRS For $10B Over Leak Of His Glorious Tax Returns,donald trump sued irs for $10 billion over leak of tax returns,sarcasm,1,1,1,1,0,1,1,0,-0.02096801996231079,0,0.1966785192489624,0,0.011441648006439209,0,0.8621364831924438,0.8831045031547546,-0.02096801996231079,0.92393559217453,0.0,177.4813232421875,12,1.0,0.92393559217453
87,"Come on kids, let's go play in the abandoned nuclear power station","come on kids, let's play in the abandoned nuclear power station",understatement,0,0,0,0,0,1,0,0,-0.20428073406219482,0,0.0019725561141967773,0,0.010357677936553955,0,0.47457993030548096,0.6788606643676758,-0.20428073406219482,0.9938838481903076,0.6407117598241614,84.8883285522461,2,0.16666666666666666,0.35709077875548595
88,"Error' causes Alexa to endorse Kamala Harris, refuse to discuss Trump","'error' causes alexa to endorse kamala harris, refuses to discuss donald trump",sarcasm,0,0,0,0,0,1,0,0,-0.007989048957824707,0,0.008893191814422607,0,0.05697953701019287,0,0.7474034428596497,0.7553924918174744,-0.007989048957824707,0.9826127290725708,0.053863663688318665,353.5678405761719,7,0.5833333333333334,0.9296856074979449
89,Mobile ad world drama: AppLovin not lovin' short seller assault claiming fraud,mobile ad world drama: applovin' not lovin' short seller assaults claiming fraud,sarcasm,0,0,0,0,0,1,0,0,0.05010354518890381,0,0.061579883098602295,0,0.012793004512786865,0,0.8737468123435974,0.8236432671546936,0.05010354518890381,0.9475734233856201,0.34172334076593075,3433.713134765625,3,0.25,0.6237654675252762
90,"God didn't have a plan for Gelsinger at Intel. Maybe there is one for his new gig, Gloo",god didn't have a plan for george gelsinger at intel,sarcasm,0,0,0,0,0,1,0,0,-0.06363284587860107,0,-0.21674776077270508,0,0.08062499761581421,0,0.2959046959877014,0.3595375418663025,-0.06363284587860107,0.8455798625946045,0.18473424219567713,318.75,13,0.7222222222222222,0.6893723074622654
91,"Please sir, may we have some Moore? Doesn't look that way","please sir, may we have some moore?",irony,0,0,0,0,1,0,0,0,0.013005197048187256,0,0.05531442165374756,1,0.19245398044586182,0,0.041633784770965576,0.02862858772277832,0.013005197048187256,0.9307663440704346,0.34718201116725705,127.03085327148438,6,0.5454545454545454,0.607621012809266
92,Teens maintained a mainframe and it went about as well as you'd imagine,teens maintained mainframe and it worked as well as expected,sarcasm,0,1,0,1,0,1,0,0,0.10017621517181396,0,-0.031162559986114502,1,0.1485331654548645,0,0.9650660753250122,0.8648898601531982,0.10017621517181396,0.8877224922180176,0.13525428349273905,180.1436767578125,6,0.46153846153846156,0.767654222592681
93,"World’s Deadliest Sharks Only One-Third As Deadly To Minnesotans In 2026 As ICE, Trump’s Stupid War",world’s deadliest sharks are only one-third as deadly to minnesotans in 2026 as ice and trump,sarcasm,1,1,1,1,0,1,1,0,-0.06501263380050659,1,0.7469021677970886,0,0.10739922523498535,0,0.21211302280426025,0.27712565660476685,-0.06501263380050659,0.9504525661468506,0.012300686288463768,295.95123291015625,16,1.0,0.9387613472986128
94,"A male doctor at a women’s health conference says heat exhaustion affects women no differently, what could possibly go wrong?",a male doctor at a women's health conference says heat exhaustion affects women no differently,rhetorical_question,1,1,1,1,0,1,1,0,-0.6101541519165039,0,0.0006011724472045898,0,0.046514809131622314,0,0.3597484230995178,0.9699025750160217,-0.6101541519165039,0.9533287286758423,0.4639859397849545,140.95147705078125,8,0.4,0.5109976025771857
95,Hate To Say I Told You So Again: Your Chats Ain’t Private,hate to say i told you so again,sarcasm,0,0,0,0,1,0,0,0,-0.16011780500411987,0,-0.03693687915802002,1,0.26489782333374023,0,0.058939456939697266,0.21905726194381714,-0.16011780500411987,0.3999539017677307,0.0,124.11600494384766,12,1.0,0.3999539017677307
96,"$400m White House Ballroom Project is absolutely critical to nation security and halting it will severly risk national security, Trump Officials say","$400 million white house ballroom project is critical to nation security, trump officials say",overstatement,0,1,0,1,0,1,0,0,-0.25319457054138184,0,0.0024738311767578125,0,-0.005869030952453613,0,0.6671480536460876,0.9203426241874695,-0.25319457054138184,0.9372376203536987,0.04747508012067755,409.9184875488281,17,0.7727272727272727,0.8927421892352937
97,Disciples Wondering What Jesus Could Have Possibly Meant By 'They Will Kill Me And In Three Days I Will Rise From The Dead',disciples wonder what jesus could have meant by 'they will kill me and in three days i will rise from the dead',irony,0,1,0,1,0,1,0,0,-0.003383934497833252,0,0.19037401676177979,1,0.14055800437927246,0,0.08064478635787964,0.08402872085571289,-0.003383934497833252,0.9902883768081665,0.0,64.88348388671875,23,1.0,0.9902883768081665
98,Oops. VMware admits it over-specced storage servers for years,VMware admits it over-specced storage servers for years,irony,1,1,1,1,0,1,1,0,0.0512082576751709,0,-0.08578705787658691,0,0.056304872035980225,0,0.8077685832977295,0.7565603256225586,0.0512082576751709,0.9743881821632385,0.8824969025845955,365.50762939453125,1,0.1111111111111111,0.11449362948914596
99,Is it wrong for a Waitrose employee to stop a shoplifter from stealing Easter eggs? plot twist he got fired,waitrose employee fired after stealing Easter eggs from shoplifter,rhetorical_question,1,1,1,1,1,0,0,0,-0.09517872333526611,0,-0.25641506910324097,0,-0.07315021753311157,0,0.6120266318321228,0.7072053551673889,-0.09517872333526611,0.8925622701644897,0.019660203059870384,224.5769500732422,17,0.85,0.875014314689477
100,Grok told to cover up as UK weighs action over AI 'undressing',grok told to cover up as uk weighs action over AI 'undressing',irony,0,0,0,0,0,1,0,0,-0.03868997097015381,0,0.0,0,0.09350824356079102,0,0.8687918782234192,0.907481849193573,-0.03868997097015381,1.0,0.6340466277046861,777.6089477539062,2,0.16666666666666666,0.3659533722953139
101,"Sorry Dave, I’m afraid I can’t do that! PCs refuse to shut down after Microsoft patch","sorry dave, sorry, i can't do that",sarcasm,0,0,0,0,1,0,0,0,-0.03547024726867676,0,-0.1663762331008911,1,0.08980172872543335,0,0.10015869140625,0.13562893867492676,-0.03547024726867676,0.4362783133983612,0.009131698392329843,44.313941955566406,15,0.9375,0.432294351425293
102,"Another week, another emergency patch as Cisco plugs Unified Comms zero-day","another week, another emergency patch as cisco plugs unified communications zero-day",sarcasm,0,0,0,0,0,1,0,0,0.01319742202758789,0,0.017675936222076416,0,-0.045682668685913086,0,0.9453599452972412,0.9321625232696533,0.01319742202758789,0.929290771484375,0.38163309113713373,1464.4083251953125,4,0.36363636363636365,0.5746426617975812
103,"AI security startup CEO posts a job. Deepfake candidate applies, inner turmoil ensues",AI security startup CEO posts job for deepfake candidate in california,irony,1,1,1,1,1,0,0,0,-0.2857092618942261,0,-0.01794612407684326,0,-0.018185317516326904,0,0.5573367476463318,0.8430460095405579,-0.2857092618942261,0.8953801393508911,0.3061587630360045,2074.45458984375,7,0.5384615384615384,0.6212516634402169
104,"Anthropic’s Legal Plug In: Hate to Say We Told You So, But We Told You So","anthropic's legal plug in: hate to say we told you so, but we told you so",sarcasm,0,0,0,0,0,1,0,0,-0.548064112663269,0,0.015526533126831055,0,-0.001336812973022461,0,0.10813713073730469,0.6562012434005737,-0.548064112663269,0.9977961182594299,0.012300686288463768,108.4024429321289,15,0.9375,0.9855225412288737
105,How Many Security Issues Is ‘Too Many’? OpenClaw Users About to Find Out as They Brace For Another High Severity CVE,how many security issues are too many for openlaw users?,rhetorical_question,0,0,0,0,1,0,0,0,0.04518049955368042,0,0.40153783559799194,0,0.011856377124786377,0,0.0992354154586792,0.05405491590499878,0.04518049955368042,0.6221410036087036,0.0,301.6705017089844,21,1.0,0.6221410036087036
106,Weaponization Czar Ed Martin Sidelined For Weaponizing His Position - Sounds about right.,weaponsization czar ed martin sidelined for weaponizing his position,irony,1,1,1,1,0,1,1,0,-0.0003116726875305176,0,-0.45136380195617676,0,0.008740007877349854,0,0.9352667927742004,0.935578465461731,-0.0003116726875305176,0.9449642300605774,0.0,752.4420166015625,13,1.0,0.9449642300605774
107,"""My cat isn't cute,"" says 100% of respondents; complaints erupt, yet smartphones are filled with photos.","""my cat isn't cute,"" says 100% of survey respondents",irony,1,1,1,1,1,0,0,0,-0.06965214014053345,0,-0.447212278842926,0,-0.031530141830444336,0,0.8027029037475586,0.872355043888092,-0.06965214014053345,0.693584680557251,0.2698643903177272,179.09104919433594,10,0.625,0.506410873604953
108,Trump’s Cook Case Looks Cooked,donald trump's cook case looks like it was cooked,sarcasm,0,0,0,0,0,1,0,0,-0.10663682222366333,0,0.007611453533172607,0,0.08341056108474731,0,0.6621236205101013,0.7687604427337646,-0.10663682222366333,0.9562481641769409,0.0,510.4615783691406,9,1.0,0.9562481641769409
109,"CBP facility codes sure seem to have leaked, now conveniently available as flashcards for all to memorise",cbp facility codes are now available as flashcards for all to memorize,sarcasm,1,1,1,1,1,0,0,0,0.110912024974823,1,0.5249024033546448,0,0.07252800464630127,0,0.8248705267906189,0.7139585018157959,0.110912024974823,0.8953233957290649,0.3185910763614934,306.683349609375,8,0.47058823529411764,0.6100813513921148
110,"No recession but inflation hike and increased cost-of-living pressure on the way, Jim Chalmers says, which is totally not concerning",jim chalkers: no recession but inflation hike and increased cost-of-living pressure on the way,understatement,1,1,1,1,0,1,1,0,-0.3115963339805603,0,0.0030971765518188477,0,0.006512582302093506,0,0.256017804145813,0.5676141381263733,-0.3115963339805603,0.681158185005188,0.4408796952137171,254.27780151367188,12,0.6,0.380849372007772
111,Torts Professor Who Botched COVID Prediction Suddenly Expert On Birthright Citizenship,Torts professor who botched COVID prediction becomes expert on birthright citizenship,sarcasm,0,0,0,0,0,1,0,0,-0.06705743074417114,1,0.507915198802948,0,-0.011211395263671875,0,0.8526902198791504,0.9197476506233215,-0.06705743074417114,0.9854530692100525,0.022416933501922302,3326.4443359375,9,0.8181818181818182,0.9633622332883055
112,"Trump proposes drastic NASA cuts as Astronauts head for the moon, well it is not like they need it right?",donald trump proposes drastic cuts to nasa as astronauts head for moon,rhetorical_question,1,1,1,1,0,1,1,0,-0.14390510320663452,0,0.005864500999450684,0,0.06640541553497314,0,0.7550517916679382,0.8989568948745728,-0.14390510320663452,0.8924237489700317,0.02894419975432896,532.553466796875,17,0.85,0.866593257714336
113,"Trump Continues To Use Pop Culture Memes Without Permission, This Time With A 3rd Term Easter Egg - It May As Well Be Terminal","donald trump continues to use pop culture memes without permission, this time with a 3rd term Easter egg",overstatement,1,1,1,1,0,1,1,0,-0.34710055589675903,0,0.0823279619216919,0,0.01938074827194214,0,0.5805660486221313,0.9276666045188904,-0.34710055589675903,0.9278902411460876,0.009204697160800423,141.2622833251953,23,0.9583333333333334,0.9193492924778759
114,"Lick around and find out, Teen realised there may be consequences to his actions as he is being led away by the police for allegedly licking iJooz straw and putting it back in vending machine",teen allegedly licking ijooz straw and putting it back in vending machine,understatement,1,1,1,1,1,0,0,0,-0.1507319211959839,0,0.33071672916412354,0,-0.02514249086380005,0,0.31263744831085205,0.46336936950683594,-0.1507319211959839,0.8544166088104248,0.09861680844950126,684.1470947265625,25,0.7142857142857143,0.7701567697632947
115,Man consult woman's cat on permission on the very simple and insignificant act of marrying her,man consults woman's cat for permission to marry her,irony,1,1,1,1,0,1,1,0,-0.3016512393951416,0,0.3918115496635437,0,0.0629379153251648,0,0.4369090795516968,0.7385603189468384,-0.3016512393951416,0.9033098220825195,0.027706709682397003,224.59901428222656,12,0.75,0.8782820790888215
116,Ho ho oh no no no! Law Firm Sent Out Fake Christmas Vouchers. Staff Want To Ram Coal Up Leadership’s Chimneys.,ho ho ho oh no no no! law firm sent out fake christmas vouchers,sarcasm,0,0,0,0,0,1,0,0,-0.3700651526451111,0,-0.40508556365966797,0,0.1052175760269165,0,0.4661044478416443,0.8361696004867554,-0.3700651526451111,0.8281534910202026,0.1612451797590356,354.3498229980469,17,0.8095238095238095,0.6946177324925772
117,Want digital sovereignty? That'll be 1% of your GDP into AI infrastructure please,want digital sovereignty? 1% of your GDP will go to AI infrastructure,sarcasm,1,1,1,1,0,1,1,0,-0.2729875445365906,0,0.005769491195678711,0,0.00827103853225708,0,0.5948675274848938,0.8678550720214844,-0.2729875445365906,0.983193576335907,0.263558592604558,159.0135955810547,7,0.5384615384615384,0.7240644610989733
118,Artemis astronauts to study the Moon’s surface using mainly their eyes,artemis astronauts to study lunar surface using mainly their eyes,understatement,0,0,0,0,0,1,0,0,-0.18839627504348755,0,-0.2767334580421448,1,0.11343872547149658,0,0.6261816024780273,0.8145778775215149,-0.18839627504348755,0.9851215481758118,0.47538527325677404,1281.103515625,3,0.2727272727272727,0.5168092718051172
119,"Polymarket apologizes for allowing wagers on fate of U.S. pilots downed in Iran, say it may have been a tad insensitive",polymarket apologizes for allowing wagers on fate of u.s. pilots downed in iran,understatement,1,1,1,1,0,1,1,0,-0.370854914188385,0,-0.3122357130050659,0,0.024175167083740234,0,0.5069752931594849,0.8778302073478699,-0.370854914188385,0.9408336281776428,0.3125631993322981,332.1460876464844,11,0.5238095238095238,0.646763659315025
120,Ubisoft Stepping Away from Video Games to Focus On Laying Employees Off,ubisoft steps away from video games to focus on layoffs,irony,0,0,0,0,0,1,0,0,-0.12410110235214233,1,0.3182324171066284,0,0.09247821569442749,0,0.7742222547531128,0.8983233571052551,-0.12410110235214233,0.8598911762237549,0.02054901307230194,194.41558837890625,10,0.8333333333333334,0.8422212612027759
121,Trump Calls for Boycotting Every Springsteen Song Except the One That Goes “Hey Little Girl Is Your Daddy Home?”,donald trump calls for boycotting all Springsteen songs except the one that goes 'hey little girl is your dad home',satire,0,0,0,0,0,1,0,0,-0.17795240879058838,1,0.32911860942840576,0,0.08004683256149292,0,0.2533162832260132,0.43126869201660156,-0.17795240879058838,0.9626652002334595,0.012673718536830811,121.6628646850586,17,0.85,0.9504646524404987
122,Traffic disruption in Chinese city amdist a mass robotaxi malfunction is a only a mild inconvenice for introverts compared to risks of a talkative driver,traffic disruption in chinese city amid mass robotaxi malfunction,understatement,1,1,1,1,1,0,0,0,-0.00487065315246582,0,-0.010515749454498291,0,-0.0005925297737121582,0,0.8523499965667725,0.8572206497192383,-0.00487065315246582,0.7848596572875977,0.02639937229341547,3729.02734375,19,0.76,0.7641398549967798
123,To BSOD or not to BSOD? Only Microsoft knows the answer,to bsod or not to bsod?,sarcasm,0,0,0,0,0,1,0,0,0.024456441402435303,0,-0.08533334732055664,1,0.20259195566177368,0,0.04861658811569214,0.024160146713256836,0.024456441402435303,0.8494898080825806,0.08781124185932357,88.53854370117188,8,0.7272727272727273,0.7748950530880108
124,Is a Cambodia's new statue enough to honour the rats that died clearing mines for the country?,is a new cambodge statue enough to honour the rat killed clearing mines?,rhetorical_question,0,0,0,0,1,0,0,0,0.09752851724624634,0,0.004230976104736328,0,0.03051888942718506,0,0.1914384365081787,0.09390991926193237,0.09752851724624634,0.7302600145339966,0.23909302951697417,2020.9910888671875,10,0.5882352941176471,0.5556599353239537
125,Even Microsoft knows Copilot shouldn't be trusted with anything important,even microsoft knows copilot shouldn't be trusted with anything important,sarcasm,0,0,0,0,0,1,0,0,-0.13797074556350708,0,0.0,0,0.0060166120529174805,0,0.6713523268699646,0.8093230724334717,-0.13797074556350708,0.9999998807907104,0.537284965911771,348.2601013183594,3,0.3,0.46271497892829855
126,"Are injectable peptides really the fountain of youth they are touted to be, given the lack of scientific evidence so far?",injectable peptides really the fountain of youth they are touted to be,rhetorical_question,0,0,0,0,1,0,0,0,-0.7969669103622437,0,-0.8052259087562561,0,0.008656620979309082,0,0.1675066351890564,0.9644735455513,-0.7969669103622437,0.9330848455429077,0.4268313634950563,113.43751525878906,10,0.47619047619047616,0.5348149686632545
127,Is a recycling centre really the best place you can find for a 5-year-old B.C. boy's birthday?,a recycling centre is the best place to find for a 5-year-old b.c. boy's birthday,rhetorical_question,0,0,0,0,1,0,0,0,-0.8151851296424866,0,0.0003121495246887207,0,-0.036893248558044434,0,0.10356080532073975,0.9187459349632263,-0.8151851296424866,0.9476147890090942,0.27251836515605526,41.28429412841797,6,0.35294117647058826,0.6893723559106357
128,"Supreme Court Hacked, Proving Its Cybersecurity Is As Robust As Its Ethical Code",supreme court hacked by hackers,sarcasm,1,1,1,1,0,1,1,0,0.05702143907546997,0,-0.18239915370941162,1,0.4438990354537964,0,0.9462276697158813,0.8892062306404114,0.05702143907546997,0.7616462111473083,0.0,780.33056640625,13,1.0,0.7616462111473083
129,Judge With Overinflated View Of His Intelligence Blasts Judges For ‘Overinflated View Of Their Intelligence’,judge with overinflated view of intelligence blasts judges for 'overinflated view of their intelligence',irony,0,0,0,0,0,1,0,0,-0.32340675592422485,1,0.5497756004333496,0,0.14344024658203125,0,0.5113738179206848,0.8347805738449097,-0.32340675592422485,0.9817543625831604,0.0,87.14106750488281,15,1.0,0.9817543625831604
130,Does burying burnt wood after wildfires really help the climate?,burnt wood buried in california after wildfires,rhetorical_question,1,1,1,1,1,0,0,0,-0.10521411895751953,0,-0.052143633365631104,0,0.00037348270416259766,0,0.329833984375,0.43504810333251953,-0.10521411895751953,0.6926971673965454,0.06435413670103206,294.6138916015625,8,0.8,0.6481192391934905
131,You are telling me fish really make such a big return just because a historical hydro dam was removed in N.B.?,you are telling me fish make such a big return because a historic hydro dam was removed in nba?,rhetorical_question,0,0,0,0,0,1,0,0,-0.05918586254119873,0,0.002261519432067871,0,-0.010929882526397705,0,0.799429178237915,0.8586150407791138,-0.05918586254119873,0.8177596926689148,0.4824766987096575,304.3232727050781,5,0.23809523809523808,0.4232096958121927
132,Yukon man grows pineapple at home — and it only took 9 years,yukon man grows pineapple at home,understatement,1,1,1,1,1,0,0,0,0.10422927141189575,0,-0.1809810996055603,1,0.18683063983917236,0,0.698188304901123,0.5939590334892273,0.10422927141189575,0.8919819593429565,0.23661528215726477,1460.771240234375,8,0.6153846153846154,0.680925396353833
133,Abortion Pill Ban Aborted In Wyoming,abortion pill ban aborted in wyoming,irony,0,0,0,0,0,1,0,0,-0.17357230186462402,0,0.0,0,0.04426276683807373,0,0.6334664225578308,0.8070387244224548,-0.17357230186462402,1.0000001192092896,0.0,920.1812133789062,6,1.0,1.0
134,"Houston, we've got a plumbing problem: Artemis II toilet is still on the fritz",huffpollster: artemis II toilet is still on the fritz,irony,1,0,0,1,0,1,0,0,-0.04336357116699219,0,-0.005335807800292969,0,-0.01935422420501709,0,0.0860128402709961,0.12937641143798828,-0.04336357116699219,0.7880120277404785,0.41653323821535565,665.0797729492188,7,0.5,0.4597788260730883
135,Another National Security Concern!,another national security concern,sarcasm,0,0,0,0,0,1,0,0,-0.029023349285125732,0,-0.01331859827041626,0,0.0004292130470275879,0,0.9097023010253906,0.9387256503105164,-0.029023349285125732,0.9417252540588379,0.0,134.04501342773438,4,1.0,0.9417252540588379
136,Google Built Its Empire Scraping The Web. Now It’s Suing To Stop Others From Scraping Google.,google built its empire scraping the web,irony,1,1,1,1,1,0,0,0,-0.20413774251937866,0,-0.002278745174407959,1,0.28912079334259033,0,0.7463833093643188,0.9505210518836975,-0.20413774251937866,0.8398116827011108,0.0,1322.6988525390625,16,1.0,0.8398116827011108
137,Decade-old rule lake operators are definitely aware of comes back to bite them as it resurfaces,a decade-old rule lake operators are aware of comes back to bite them as it resurfaces,sarcasm,1,1,1,1,1,0,0,0,0.058929622173309326,1,0.9161036014556885,0,-0.00819694995880127,0,0.8302233815193176,0.7712937593460083,0.058929622173309326,0.9818999171257019,0.7447819789879647,175.78421020507812,3,0.1875,0.2505985536807031
138,"When women are driven from public life, that’s great for democracy, right?",when women are driven from public life,rhetorical_question,1,1,1,1,1,0,0,0,0.013299703598022461,0,-0.00019031763076782227,1,0.2442123293876648,0,0.9839795827865601,0.9706798791885376,0.013299703598022461,0.7517809867858887,0.30096441267171586,90.95106506347656,7,0.5833333333333334,0.5255216636401107
139,Trump AI Regulation Order Hallucinates More Fake Law Than Any AI,trump AI regulation order hallucinates fake law,irony,1,1,1,1,1,0,0,0,-0.03656190633773804,0,0.09468448162078857,0,0.254443883895874,0,0.9148911833763123,0.9514530897140503,-0.03656190633773804,0.9590558409690857,0.018653567503517977,10960.021484375,10,0.9090909090909091,0.9411660280999257
140,Techie fooled a panicked daemon and manipulated time itself to get servers in sync,techie fooled panicked daemon and manipulated time itself to get servers in sync,overstatement,0,0,0,0,0,1,0,0,-0.012331247329711914,0,-0.4683232307434082,0,0.07447600364685059,0,0.8217301964759827,0.8340614438056946,-0.012331247329711914,0.9964220523834229,0.7799950505759817,1849.4464111328125,2,0.14285714285714285,0.21921778323959143
