id,input,output,subtype,human_sarcasm_removed_1,human_sarcasm_removed_2,human_flipped_strict,human_flipped_lenient,meaning_change,human_meaning_preserved,human_strict_success,hard_flipped_roberta_twitter,flip_delta_roberta_twitter,hard_flipped_bert_kaggle,flip_delta_bert_kaggle,hard_flipped_roberta_news,flip_delta_roberta_news,hard_flipped,inp_irony_score,out_irony_score,flip_delta,similarity,bleu,perplexity,edit_dist_raw,edit_dist_norm,paraphrase_score
77,"Marine carbon dioxide removal is a big idea - and with big hurdles, of course",marine carbon dioxide removal is a big idea,sarcasm,1,1,1,1,1,0,0,0,-0.048332393169403076,0,-0.0006653070449829102,1,0.18294298648834229,0,0.9323581457138062,0.9806905388832092,-0.048332393169403076,0.9715445041656494,0.3505377780030811,193.32318115234375,8,0.5333333333333333,0.6309814524443175
78,"Anxious, desensitised: How else do teens learn about news now?","anxious, desensitised: how teens learn about news",rhetorical_question,1,1,1,1,0,1,1,0,-0.7058448195457458,1,0.5246896743774414,0,0.030525147914886475,0,0.10285806655883789,0.8087028861045837,-0.7058448195457458,0.9672363996505737,0.28319415510892393,322.5361022949219,5,0.5,0.6933207046609321
79,Analysts say (again) social media giants need to feel global pressure,analyst: social media giants need to feel global pressure,sarcasm,1,1,1,1,0,1,1,0,0.015646636486053467,0,-0.4782527685165405,1,0.15479522943496704,0,0.9545783996582031,0.9389317631721497,0.015646636486053467,0.9526932239532471,0.6913086465463161,414.7581787109375,3,0.2727272727272727,0.2940881607282814
80,Can scientists really resurrect the dodo? Inside another company that says it can,can scientists really resurrect the dodo?,sarcasm,1,1,1,1,1,0,0,1,0.33119434118270874,0,0.026929259300231934,1,0.1970500349998474,1,0.7465780973434448,0.4153837561607361,0.33119434118270874,0.9237794876098633,0.2476498688229712,544.1761474609375,8,0.6153846153846154,0.6950056186819291
81,Somaliland called for extradition of Ilhan Omar: Another minor false report,somaliland calls for extradition of ilhan omar,understatement,1,1,1,1,1,0,0,0,-0.04902470111846924,0,-0.023435473442077637,0,0.08521628379821777,0,0.6986439228057861,0.7476686239242554,-0.04902470111846924,0.9364964365959167,0.09232083327419663,1922.5433349609375,8,0.7272727272727273,0.8500383052110659
82,"Including online games in social media bans is definitely workable, necessary and would benefit young people",how to include online games in social media bans,satire,1,1,1,1,1,0,0,0,0.23530757427215576,0,0.0030823945999145508,1,0.1651635766029358,0,0.9604716897010803,0.7251641154289246,0.23530757427215576,0.7826200723648071,0.2698643903177272,208.14578247070312,12,0.75,0.571418783685663
83,Vibe coded applications full of non-vibey security blunders because of course it is.,vibe coded applications are full of non-vibey security blunders,irony,1,0,0,1,0,1,0,0,0.04253154993057251,1,0.6313048005104065,0,0.01957535743713379,0,0.9558446407318115,0.913313090801239,0.04253154993057251,0.9709620475769043,0.3291467773009902,536.0238647460938,7,0.5384615384615384,0.6513730187353955
84,America’s Finest Minds Rally Around Trump’s War—Guess It’s On the Rest of Us to Provide the Shame,america’s Finest Minds rally around donald trump’s war,sarcasm,0,0,0,0,0,1,0,0,-0.2961851954460144,0,0.029062867164611816,0,0.012520849704742432,0,0.6428631544113159,0.9390483498573303,-0.2961851954460144,0.8213704824447632,0.019069920667314447,352.3182373046875,15,0.8823529411764706,0.8057070125060677
85,Donald Trump delivers his daily scheduled ‘sleazebag’ comment about Leonard Leo,donald trump delivers 'sleazebag' comment about leonard leo,sarcasm,1,1,1,1,0,1,1,0,0.08803665637969971,0,0.03607147932052612,0,0.14009147882461548,0,0.9169683456420898,0.8289316892623901,0.08803665637969971,0.9579216241836548,0.0446778805361507,222.16831970214844,8,0.7272727272727273,0.915123716295382
86,Trump Sues IRS For $10B Over Leak Of His Glorious Tax Returns,donald trump sues irs for $10 billion over leaked tax returns,sarcasm,1,1,1,1,0,1,1,0,0.02468496561050415,0,0.19880527257919312,0,0.018376708030700684,0,0.8621364831924438,0.8374515175819397,0.02468496561050415,0.9280794262886047,0.0,172.80001831054688,12,1.0,0.9280794262886047
87,"Come on kids, let's go play in the abandoned nuclear power station","come on kids, let's play in the abandoned nuclear power station",understatement,0,0,0,0,0,1,0,0,-0.20428073406219482,0,0.0019725561141967773,0,0.010357677936553955,0,0.47457993030548096,0.6788606643676758,-0.20428073406219482,0.9938838481903076,0.6407117598241614,84.8883285522461,2,0.16666666666666666,0.35709077875548595
88,"Error' causes Alexa to endorse Kamala Harris, refuse to discuss Trump",'error' causes alexa to endorse kamala harris and refuse to discuss donald trump,sarcasm,0,0,0,0,0,1,0,0,-0.09001535177230835,0,0.00853264331817627,0,0.049807071685791016,0,0.7474034428596497,0.837418794631958,-0.09001535177230835,0.9813719987869263,0.10120193244194395,302.2337341308594,7,0.5384615384615384,0.8820552560652762
89,Mobile ad world drama: AppLovin not lovin' short seller assault claiming fraud,mobile ad world drama: applovin' not lovin' short seller assault claims fraud,sarcasm,0,0,0,0,0,1,0,0,0.07230311632156372,0,0.14008241891860962,0,-0.043828606605529785,0,0.8737468123435974,0.8014436960220337,0.07230311632156372,0.968930721282959,0.4366835442847812,2676.183837890625,3,0.25,0.545814619746707
90,"God didn't have a plan for Gelsinger at Intel. Maybe there is one for his new gig, Gloo",god didn't have a plan for gelsinger at intel,sarcasm,0,0,0,0,0,1,0,0,0.07073289155960083,0,-0.25635600090026855,0,0.0908728837966919,0,0.2959046959877014,0.22517180442810059,0.07073289155960083,0.9271942973136902,0.17185045819660794,588.3419799804688,12,0.6666666666666666,0.7678555324830506
91,"Please sir, may we have some Moore? Doesn't look that way","please sir, may we have some moore?",irony,1,0,0,1,1,0,0,0,0.013005197048187256,0,0.05531442165374756,1,0.19245398044586182,0,0.041633784770965576,0.02862858772277832,0.013005197048187256,0.9307664036750793,0.34718201116725705,127.03085327148438,6,0.5454545454545454,0.6076210517202503
92,Teens maintained a mainframe and it went about as well as you'd imagine,teenagers maintain a mainframe and it ran smoothly,sarcasm,1,1,1,1,1,0,0,0,0.02173173427581787,0,0.003292381763458252,1,0.1582905650138855,0,0.9650660753250122,0.9433343410491943,0.02173173427581787,0.8290917277336121,0.18505100105615155,615.100341796875,9,0.6923076923076923,0.6756674735491329
93,"World’s Deadliest Sharks Only One-Third As Deadly To Minnesotans In 2026 As ICE, Trump’s Stupid War",world’s deadliest sharks only one-third as dead to minnesotans in 2026 as ICE,sarcasm,1,1,1,1,1,0,0,0,0.013677656650543213,0,0.06084465980529785,0,0.08830016851425171,0,0.21211302280426025,0.19843536615371704,0.013677656650543213,0.8631313443183899,0.012335276124847874,616.4197998046875,15,0.9375,0.8524843808542114
94,"A male doctor at a women’s health conference says heat exhaustion affects women no differently, what could possibly go wrong?",male doctor at women's health conference says heat exhaustion affects women no differently,rhetorical_question,1,1,1,1,0,1,1,0,-0.5976413488388062,0,-0.36919105052948,0,0.05794411897659302,0,0.3597484230995178,0.957389771938324,-0.5976413488388062,0.9529114365577698,0.39124212942488673,229.23861694335938,9,0.45,0.5800923369655802
95,Hate To Say I Told You So Again: Your Chats Ain’t Private,hate to say i told you so again,sarcasm,0,0,0,0,1,0,0,0,-0.16011780500411987,0,-0.03693687915802002,1,0.26489782333374023,0,0.058939456939697266,0.21905726194381714,-0.16011780500411987,0.3999539017677307,0.0,124.11600494384766,12,1.0,0.3999539017677307
96,"$400m White House Ballroom Project is absolutely critical to nation security and halting it will severly risk national security, Trump Officials say","$400 million white house ballroom project is critical to national security, trump officials say",overstatement,0,1,0,1,0,1,0,0,-0.26641643047332764,0,0.015180528163909912,0,-0.00648951530456543,0,0.6671480536460876,0.9335644841194153,-0.26641643047332764,0.9313802123069763,0.026697199468579815,217.46910095214844,17,0.7727272727272727,0.9065149689979287
97,Disciples Wondering What Jesus Could Have Possibly Meant By 'They Will Kill Me And In Three Days I Will Rise From The Dead',disciples wonder what jesus could have meant by 'they will kill me and in three days i will rise from the dead',irony,1,1,1,1,0,1,1,0,-0.003383934497833252,0,0.19037401676177979,1,0.14055800437927246,0,0.08064478635787964,0.08402872085571289,-0.003383934497833252,0.9902883768081665,0.0,64.88348388671875,23,1.0,0.9902883768081665
98,Oops. VMware admits it over-specced storage servers for years,vmware admits it has over-specced storage servers for years,irony,1,1,1,1,0,1,1,0,0.0020285844802856445,0,-0.09281599521636963,0,0.06103605031967163,0,0.8077685832977295,0.8057399988174438,0.0020285844802856445,0.9640684127807617,0.5133450480401704,278.32830810546875,3,0.3333333333333333,0.46916866710781074
99,Is it wrong for a Waitrose employee to stop a shoplifter from stealing Easter eggs? plot twist he got fired,is it wrong for a waitrose employee to stop a shoplifter from stealing Easter eggs?,rhetorical_question,1,1,1,1,0,1,1,1,0.39504098892211914,0,0.00154191255569458,0,0.08819830417633057,1,0.6120266318321228,0.21698564291000366,0.39504098892211914,0.9558029770851135,0.5188816903897316,75.8347396850586,7,0.35,0.4598543126556519
100,Grok told to cover up as UK weighs action over AI 'undressing',grok told to cover up as uk weighs action over 'undressing' AI,irony,0,0,0,0,0,1,0,0,-0.07419782876968384,0,0.0008518695831298828,0,0.09175354242324829,0,0.8687918782234192,0.942989706993103,-0.07419782876968384,0.9972618222236633,0.44833867003844585,860.4740600585938,4,0.3333333333333333,0.5501507831677891
101,"Sorry Dave, I’m afraid I can’t do that! PCs refuse to shut down after Microsoft patch","sorry Dave, i can't do that!",sarcasm,1,0,0,1,1,0,0,0,0.008118689060211182,0,-0.017319977283477783,1,0.2092108130455017,0,0.10015869140625,0.09204000234603882,0.008118689060211182,0.4485318958759308,0.018045983335440316,53.45244598388672,13,0.8125,0.4404376967575403
102,"Another week, another emergency patch as Cisco plugs Unified Comms zero-day","another week, another emergency patch as cisco plugs unified communications zero-day",sarcasm,0,0,0,0,0,1,0,0,0.01319742202758789,0,0.017675936222076416,0,-0.045682668685913086,0,0.9453599452972412,0.9321625232696533,0.01319742202758789,0.9292907118797302,0.38163309113713373,1464.4083251953125,4,0.36363636363636365,0.5746426249400413
103,"AI security startup CEO posts a job. Deepfake candidate applies, inner turmoil ensues",ai security startup CEO posts job. deepfake candidate applies.,irony,1,1,1,1,0,1,1,1,0.332436740398407,0,-0.020314276218414307,0,0.18356364965438843,1,0.5573367476463318,0.2249000072479248,0.332436740398407,0.9093382358551025,0.2117924180472059,8558.880859375,7,0.5384615384615384,0.7167472920605699
104,"Anthropic’s Legal Plug In: Hate to Say We Told You So, But We Told You So",anthropic’s legal plug in,sarcasm,1,1,1,1,0,1,1,0,-0.1375676989555359,0,-0.31507861614227295,1,0.2262171506881714,0,0.10813713073730469,0.24570482969284058,-0.1375676989555359,0.7716530561447144,0.0,5196.94970703125,16,1.0,0.7716530561447144
105,How Many Security Issues Is ‘Too Many’? OpenClaw Users About to Find Out as They Brace For Another High Severity CVE,how many security issues is ‘too many?’ OpenClaw users will find out as they prepare for another high severity CVE,rhetorical_question,0,0,0,0,0,1,0,0,-0.10524630546569824,0,0.39925771951675415,0,0.01955932378768921,0,0.0992354154586792,0.20448172092437744,-0.10524630546569824,0.9873270988464355,0.012055613990073604,209.20420837402344,18,0.8571428571428571,0.9754242644608037
106,Weaponization Czar Ed Martin Sidelined For Weaponizing His Position - Sounds about right.,weaponization czar ed martin sidelined for weaponizing his position,irony,0,1,0,1,0,1,0,0,0.0013465285301208496,0,-0.4895150661468506,0,-0.0019744038581848145,0,0.9352667927742004,0.9339202642440796,0.0013465285301208496,0.9514617919921875,0.0,796.6273803710938,13,1.0,0.9514617919921875
107,"""My cat isn't cute,"" says 100% of respondents; complaints erupt, yet smartphones are filled with photos.","""my cat isn't cute,"" says 100% of respondents",irony,0,1,0,1,1,0,0,0,-0.027417123317718506,0,-0.3129842281341553,0,-0.007597923278808594,0,0.8027029037475586,0.8301200270652771,-0.027417123317718506,0.6926238536834717,0.2502959502557595,200.0689697265625,10,0.625,0.519262908055961
108,Trump’s Cook Case Looks Cooked,donald trump's cook case looks cooked up,sarcasm,1,0,0,1,1,0,0,0,-0.24557948112487793,0,0.009350478649139404,0,0.09955108165740967,0,0.6621236205101013,0.9077031016349792,-0.24557948112487793,0.9677882194519043,0.0,3968.43896484375,7,1.0,0.9677882194519043
109,"CBP facility codes sure seem to have leaked, now conveniently available as flashcards for all to memorise","cbp facility codes may have leaked, but they are now available as flashcards",sarcasm,1,1,1,1,1,0,0,1,0.620763897895813,1,0.6347339749336243,0,0.0692981481552124,1,0.8248705267906189,0.2041066288948059,0.620763897895813,0.9447744488716125,0.08590710864715992,228.8953094482422,12,0.7058823529411765,0.8636116076453383
110,"No recession but inflation hike and increased cost-of-living pressure on the way, Jim Chalmers says, which is totally not concerning","no recession but inflation hike and increased cost-of-living pressure on the way, jim chalmers says",understatement,1,1,1,1,0,1,1,0,-0.022333860397338867,0,0.0034908056259155273,0,-0.005591988563537598,0,0.256017804145813,0.27835166454315186,-0.022333860397338867,0.9288607835769653,0.5024357054326106,206.8970947265625,9,0.45,0.46216796053178527
111,Torts Professor Who Botched COVID Prediction Suddenly Expert On Birthright Citizenship,Torts professor who botched COVID prediction becomes expert on birthright citizenship,sarcasm,0,0,0,0,0,1,0,0,-0.06705743074417114,1,0.507915198802948,0,-0.011211395263671875,0,0.8526902198791504,0.9197476506233215,-0.06705743074417114,0.9854531288146973,0.022416933501922302,3326.4443359375,9,0.8181818181818182,0.9633622915567969
112,"Trump proposes drastic NASA cuts as Astronauts head for the moon, well it is not like they need it right?",donald trump proposes drastic NASA cuts as astronauts head for the moon,rhetorical_question,1,1,1,1,0,1,1,0,-0.15353929996490479,0,0.014009833335876465,0,-0.03715705871582031,0,0.7550517916679382,0.908591091632843,-0.15353929996490479,0.9042038321495056,0.21769529424607978,323.81451416015625,13,0.65,0.707362912851286
113,"Trump Continues To Use Pop Culture Memes Without Permission, This Time With A 3rd Term Easter Egg - It May As Well Be Terminal","donald trump continues to use pop culture memes without permission, this time with a 3rd term Easter egg",overstatement,1,1,1,1,0,1,1,0,-0.34710055589675903,0,0.0823279619216919,0,0.01938074827194214,0,0.5805660486221313,0.9276666045188904,-0.34710055589675903,0.9278903007507324,0.009204697160800423,141.2622833251953,23,0.9583333333333334,0.9193493515338779
114,"Lick around and find out, Teen realised there may be consequences to his actions as he is being led away by the police for allegedly licking iJooz straw and putting it back in vending machine","lick around and find out, teen realised there may be consequences to his actions as he is being led away by the police for allegedly licking ijooz straw and putting it back in vending machine",understatement,0,0,0,0,0,1,0,0,-0.0857812762260437,0,0.0,0,0.0042272210121154785,0,0.31263744831085205,0.39841872453689575,-0.0857812762260437,1.000000238418579,0.8151913639513584,129.69447326660156,3,0.08571428571428572,0.18480863604864162
115,Man consult woman's cat on permission on the very simple and insignificant act of marrying her,man consults woman's cat on permission to marry her,irony,1,1,1,1,0,1,1,0,-0.29132282733917236,0,0.419727087020874,0,0.07049381732940674,0,0.4369090795516968,0.7282319068908691,-0.29132282733917236,0.9121695756912231,0.1449940797526609,330.8128356933594,11,0.6875,0.7799103874854991
116,Ho ho oh no no no! Law Firm Sent Out Fake Christmas Vouchers. Staff Want To Ram Coal Up Leadership’s Chimneys.,ho ho ho oh no no no! law firm sent out fake christmas vouchers,sarcasm,0,0,0,0,0,1,0,0,-0.3700651526451111,0,-0.40508556365966797,0,0.1052175760269165,0,0.4661044478416443,0.8361696004867554,-0.3700651526451111,0.8281534910202026,0.1612451797590356,354.3498229980469,17,0.8095238095238095,0.6946177324925772
117,Want digital sovereignty? That'll be 1% of your GDP into AI infrastructure please,"if you want digital sovereignty, you'll need to invest 1% of your GDP into it",sarcasm,1,1,1,1,0,1,1,0,-0.07464635372161865,0,0.009393095970153809,0,0.011724233627319336,0,0.5948675274848938,0.6695138812065125,-0.07464635372161865,0.8504027128219604,0.2574866101628968,31.429298400878906,11,0.7333333333333333,0.6314354010241024
118,Artemis astronauts to study the Moon’s surface using mainly their eyes,artemis astronauts will study moon's surface using their eyes,understatement,0,0,0,0,0,1,0,0,-0.22342658042907715,0,0.2660723924636841,0,0.04658174514770508,0,0.6261816024780273,0.8496081829071045,-0.22342658042907715,0.9770063161849976,0.06355357420014228,812.110107421875,5,0.45454545454545453,0.9149140727753267
119,"Polymarket apologizes for allowing wagers on fate of U.S. pilots downed in Iran, say it may have been a tad insensitive",polymarket apologizes for allowing wagers on the fate of u.s. pilots downed in iran,understatement,1,1,1,1,0,1,1,0,-0.4133709669113159,0,-0.03758519887924194,0,0.02779608964920044,0,0.5069752931594849,0.9203462600708008,-0.4133709669113159,0.9375840425491333,0.2369945920448539,198.72958374023438,12,0.5714285714285714,0.7153816948774364
120,Ubisoft Stepping Away from Video Games to Focus On Laying Employees Off,ubisoft stepping away from video games to focus on layoffs,irony,0,0,0,0,0,1,0,0,-0.134385347366333,0,0.07401245832443237,0,0.07545971870422363,0,0.7742222547531128,0.9086076021194458,-0.134385347366333,0.886588454246521,0.02054901307230194,188.5288848876953,10,0.8333333333333334,0.8683699365104572
121,Trump Calls for Boycotting Every Springsteen Song Except the One That Goes “Hey Little Girl Is Your Daddy Home?”,"donald trump calls for boycotting every Springsteen song except the one that goes ""hey little girl is your father home""",satire,0,0,0,0,0,1,0,0,-0.25801903009414673,1,0.2895670533180237,0,0.10071176290512085,0,0.2533162832260132,0.5113353133201599,-0.25801903009414673,0.9697685241699219,0.012673718536830811,120.14630126953125,17,0.85,0.9574779508487145
122,Traffic disruption in Chinese city amdist a mass robotaxi malfunction is a only a mild inconvenice for introverts compared to risks of a talkative driver,traffic disruption in chinese city anddist a mass robotaxi malfunction,understatement,1,1,1,1,0,1,1,0,0.1358640193939209,0,0.002971649169921875,0,-0.007351577281951904,0,0.8523499965667725,0.7164859771728516,0.1358640193939209,0.7873967885971069,0.0724432039750157,5032.39404296875,18,0.72,0.7303552424314944
123,To BSOD or not to BSOD? Only Microsoft knows the answer,to BSOD or not to BSOD?,sarcasm,1,0,0,1,1,0,0,0,0.02018970251083374,0,-0.08533334732055664,1,0.10892951488494873,0,0.04861658811569214,0.0284268856048584,0.02018970251083374,0.8494898080825806,0.3302232277439296,130.0295867919922,6,0.5454545454545454,0.5689685417219795
124,Is a Cambodia's new statue enough to honour the rats that died clearing mines for the country?,is Cambodia's new statue enough to honour the rats that died clearing mines for the country?,rhetorical_question,0,0,0,0,0,1,0,0,0.02535313367843628,0,0.00010287761688232422,0,-0.04235297441482544,0,0.1914384365081787,0.16608530282974243,0.02535313367843628,0.997553825378418,0.8742223609582066,562.5711059570312,2,0.11764705882352941,0.12546996497320687
125,Even Microsoft knows Copilot shouldn't be trusted with anything important,even microsoft knows copilot shouldn't be trusted with anything important,sarcasm,0,0,0,0,0,1,0,0,-0.13797074556350708,0,0.0,0,0.0060166120529174805,0,0.6713523268699646,0.8093230724334717,-0.13797074556350708,1.0000001192092896,0.537284965911771,348.2601013183594,3,0.3,0.462715034088229
126,"Are injectable peptides really the fountain of youth they are touted to be, given the lack of scientific evidence so far?",are injectable peptides really the fountain of youth they are touted to be?,rhetorical_question,1,0,0,1,0,1,0,0,-0.3285623788833618,0,-0.00715029239654541,0,-0.0014249086380004883,0,0.1675066351890564,0.4960690140724182,-0.3285623788833618,0.9711341857910156,0.44544473675982377,121.30233001708984,10,0.47619047619047616,0.5385475740428709
127,Is a recycling centre really the best place you can find for a 5-year-old B.C. boy's birthday?,is a recycling centre the best place to find for a 5-year-old boy's birthday?,rhetorical_question,0,0,0,0,0,1,0,0,0.015264153480529785,0,0.0005402565002441406,0,-0.07363730669021606,0,0.10356080532073975,0.08829665184020996,0.015264153480529785,0.9623298048973083,0.28698445497070396,62.460289001464844,5,0.29411764705882354,0.6861561103367905
128,"Supreme Court Hacked, Proving Its Cybersecurity Is As Robust As Its Ethical Code","supreme court hacked, proving its cybersecurity is as robust as its ethical code",sarcasm,0,0,0,0,0,1,0,0,-0.026600182056427002,0,0.0,0,0.026758670806884766,0,0.9462276697158813,0.9728278517723083,-0.026600182056427002,1.000000238418579,0.0,350.05987548828125,13,1.0,1.0
129,Judge With Overinflated View Of His Intelligence Blasts Judges For ‘Overinflated View Of Their Intelligence’,judge with overinflated view of his intelligence blasts judges for 'overinflated view of their intelligence',irony,0,0,0,0,0,1,0,0,-0.2604713439941406,1,0.49431371688842773,0,0.1528393030166626,0,0.5113738179206848,0.7718451619148254,-0.2604713439941406,0.9964751601219177,0.0,73.03333282470703,15,1.0,0.9964751601219177
130,Does burying burnt wood after wildfires really help the climate?,does burying burnt wood after wildfires help the climate?,rhetorical_question,0,1,0,1,0,1,0,0,0.08906495571136475,0,-0.0006063580513000488,1,0.062413930892944336,0,0.329833984375,0.24076902866363525,0.08906495571136475,0.9925541877746582,0.5341735956899847,969.0845336914062,2,0.2,0.4623579483739168
131,You are telling me fish really make such a big return just because a historical hydro dam was removed in N.B.?,i don't think fish can make a big return just because a hydro dam was removed in n.b.,rhetorical_question,1,0,0,1,0,1,0,1,0.4835399389266968,0,0.007455766201019287,0,0.005648314952850342,1,0.799429178237915,0.31588923931121826,0.4835399389266968,0.9332365393638611,0.41133711320229865,154.02230834960938,8,0.38095238095238093,0.549361715327027
132,Yukon man grows pineapple at home — and it only took 9 years,yukon man grows pineapple at home,understatement,1,1,1,1,1,0,0,0,0.10422927141189575,0,-0.1809810996055603,1,0.18683063983917236,0,0.698188304901123,0.5939590334892273,0.10422927141189575,0.8919819593429565,0.23661528215726477,1460.771240234375,8,0.6153846153846154,0.680925396353833
133,Abortion Pill Ban Aborted In Wyoming,abortion pill ban aborted in wyoming,irony,0,0,0,0,0,1,0,0,-0.17357230186462402,0,0.0,0,0.04426276683807373,0,0.6334664225578308,0.8070387244224548,-0.17357230186462402,1.0000001192092896,0.0,920.1812133789062,6,1.0,1.0
134,"Houston, we've got a plumbing problem: Artemis II toilet is still on the fritz","houston, we've got a plumbing problem",irony,1,1,1,1,0,1,1,0,-0.15649306774139404,0,-0.00014287233352661133,1,0.15312886238098145,0,0.0860128402709961,0.24250590801239014,-0.15649306774139404,0.661790668964386,0.13394233819643575,181.67355346679688,10,0.7142857142857143,0.5731488793667128
135,Another National Security Concern!,another national security concern,sarcasm,0,0,0,0,0,1,0,0,-0.029023349285125732,0,-0.01331859827041626,0,0.0004292130470275879,0,0.9097023010253906,0.9387256503105164,-0.029023349285125732,0.9417252540588379,0.0,134.04501342773438,4,1.0,0.9417252540588379
136,Google Built Its Empire Scraping The Web. Now It’s Suing To Stop Others From Scraping Google.,Google Built Its Empire Scraping The Web. Now It’s Suing To Stop Others From Scraping Google.,irony,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0.7463833093643188,0.7463833093643188,0.0,1.0,1.0,229.88522338867188,0,0.0,0.0
137,Decade-old rule lake operators are definitely aware of comes back to bite them as it resurfaces,a decade-old rule lake operators are aware of resurfacing as it resurfaces,sarcasm,0,0,0,0,1,0,0,0,-0.07450246810913086,1,0.9144681096076965,0,-0.0037384033203125,0,0.8302233815193176,0.9047258496284485,-0.07450246810913086,0.8339275121688843,0.24485547321266596,301.2010498046875,8,0.5,0.6297357965517109
138,"When women are driven from public life, that’s great for democracy, right?","when women are driven from public life, that’s great for democracy",rhetorical_question,0,0,0,0,0,1,0,0,-0.0025829672813415527,0,-0.00018727779388427734,0,-0.013002157211303711,0,0.9839795827865601,0.9865625500679016,-0.0025829672813415527,0.9604797959327698,0.7177659214467677,277.5642395019531,3,0.25,0.27108013017408195
139,Trump AI Regulation Order Hallucinates More Fake Law Than Any AI,donald trump's AI regulation order hallucinates more fake law than any other,irony,0,0,0,0,0,1,0,0,-0.020601332187652588,0,0.168256938457489,0,0.027849316596984863,0,0.9148911833763123,0.9354925155639648,-0.020601332187652588,0.9778098464012146,0.017033186037639283,1182.5980224609375,11,0.9166666666666666,0.9611546293780272
140,Techie fooled a panicked daemon and manipulated time itself to get servers in sync,techie fooled a panicked daemon and manipulated time to get servers in sync,overstatement,0,0,0,0,0,1,0,0,-0.011161088943481445,0,0.00040417909622192383,0,0.016207635402679443,0,0.8217301964759827,0.8328912854194641,-0.011161088943481445,0.9958841800689697,0.7048050905062194,1356.53564453125,2,0.14285714285714285,0.2939799404017474
