id,input,output,subtype,human_sarcasm_removed_1,human_sarcasm_removed_2,human_flipped_strict,human_flipped_lenient,meaning_change,human_meaning_preserved,human_strict_success,hard_flipped_roberta_twitter,flip_delta_roberta_twitter,hard_flipped_bert_kaggle,flip_delta_bert_kaggle,hard_flipped_roberta_news,flip_delta_roberta_news,hard_flipped,flip_delta,similarity,bleu,perplexity,edit_dist_norm,paraphrase_score,is_surface_edit,error_type,clf_correct
84,America’s Finest Minds Rally Around Trump’s War—Guess It’s On the Rest of Us to Provide the Shame,america’s Finest Minds rally around donald trump’s war,sarcasm,0,0,0,0,0,1,0,0,-0.2961851954460144,0,0.0290628671646118,0,0.0125208497047424,0,-0.2961851954460144,0.8213704824447632,0.0190699206673144,352.3182373046875,0.8823529411764706,0.8057070125060677,False,TN,1
85,Donald Trump delivers his daily scheduled ‘sleazebag’ comment about Leonard Leo,donald trump delivers 'sleazebag' comment about leonard leo,sarcasm,1,1,1,1,0,1,1,0,0.0880366563796997,0,0.0360714793205261,0,0.1400914788246154,0,0.0880366563796997,0.9579216241836548,0.0446778805361507,222.16831970214844,0.7272727272727273,0.915123716295382,False,FN,0
86,Trump Sues IRS For $10B Over Leak Of His Glorious Tax Returns,donald trump sues irs for $10 billion over leaked tax returns,sarcasm,1,1,1,1,0,1,1,0,0.0246849656105041,0,0.1988052725791931,0,0.0183767080307006,0,0.0246849656105041,0.9280794262886048,0.0,172.80001831054688,1.0,0.9280794262886048,False,FN,0
87,"Come on kids, let's go play in the abandoned nuclear power station","come on kids, let's play in the abandoned nuclear power station",understatement,0,0,0,0,0,1,0,0,-0.2042807340621948,0,0.0019725561141967,0,0.0103576779365539,0,-0.2042807340621948,0.9938838481903076,0.6407117598241614,84.8883285522461,0.1666666666666666,0.3570907787554859,False,TN,1
88,"Error' causes Alexa to endorse Kamala Harris, refuse to discuss Trump",'error' causes alexa to endorse kamala harris and refuse to discuss donald trump,sarcasm,0,0,0,0,0,1,0,0,-0.0900153517723083,0,0.0085326433181762,0,0.049807071685791,0,-0.0900153517723083,0.9813719987869264,0.1012019324419439,302.2337341308594,0.5384615384615384,0.8820552560652762,False,TN,1
89,Mobile ad world drama: AppLovin not lovin' short seller assault claiming fraud,mobile ad world drama: applovin' not lovin' short seller assault claims fraud,sarcasm,0,0,0,0,0,1,0,0,0.0723031163215637,0,0.1400824189186096,0,-0.0438286066055297,0,0.0723031163215637,0.968930721282959,0.4366835442847812,2676.183837890625,0.25,0.545814619746707,False,TN,1
90,"God didn't have a plan for Gelsinger at Intel. Maybe there is one for his new gig, Gloo",god didn't have a plan for gelsinger at intel,sarcasm,0,0,0,0,0,1,0,0,0.0707328915596008,0,-0.2563560009002685,0,0.0908728837966919,0,0.0707328915596008,0.9271942973136902,0.1718504581966079,588.3419799804688,0.6666666666666666,0.7678555324830506,False,TN,1
91,"Please sir, may we have some Moore? Doesn't look that way","please sir, may we have some moore?",irony,1,0,0,1,1,0,0,0,0.0130051970481872,0,0.0553144216537475,1,0.1924539804458618,0,0.0130051970481872,0.9307664036750792,0.347182011167257,127.03085327148438,0.5454545454545454,0.6076210517202503,False,TN,1
92,Teens maintained a mainframe and it went about as well as you'd imagine,teenagers maintain a mainframe and it ran smoothly,sarcasm,1,1,1,1,1,0,0,0,0.0217317342758178,0,0.0032923817634582,1,0.1582905650138855,0,0.0217317342758178,0.8290917277336121,0.1850510010561515,615.100341796875,0.6923076923076923,0.6756674735491329,False,FN,0
93,"World’s Deadliest Sharks Only One-Third As Deadly To Minnesotans In 2026 As ICE, Trump’s Stupid War",world’s deadliest sharks only one-third as dead to minnesotans in 2026 as ICE,sarcasm,1,1,1,1,1,0,0,0,0.0136776566505432,0,0.0608446598052978,0,0.0883001685142517,0,0.0136776566505432,0.8631313443183899,0.0123352761248478,616.4197998046875,0.9375,0.8524843808542114,False,FN,0
94,"A male doctor at a women’s health conference says heat exhaustion affects women no differently, what could possibly go wrong?",male doctor at women's health conference says heat exhaustion affects women no differently,rhetorical_question,1,1,1,1,0,1,1,0,-0.5976413488388062,0,-0.36919105052948,0,0.057944118976593,0,-0.5976413488388062,0.9529114365577698,0.3912421294248867,229.23861694335935,0.45,0.5800923369655802,False,FN,0
95,Hate To Say I Told You So Again: Your Chats Ain’t Private,hate to say i told you so again,sarcasm,0,0,0,0,1,0,0,0,-0.1601178050041198,0,-0.03693687915802,1,0.2648978233337402,0,-0.1601178050041198,0.3999539017677307,0.0,124.11600494384766,1.0,0.3999539017677307,False,TN,1
96,"$400m White House Ballroom Project is absolutely critical to nation security and halting it will severly risk national security, Trump Officials say","$400 million white house ballroom project is critical to national security, trump officials say",overstatement,0,1,0,1,0,1,0,0,-0.2664164304733276,0,0.0151805281639099,0,-0.0064895153045654,0,-0.2664164304733276,0.9313802123069764,0.0266971994685798,217.46910095214844,0.7727272727272727,0.9065149689979288,False,TN,1
97,Disciples Wondering What Jesus Could Have Possibly Meant By 'They Will Kill Me And In Three Days I Will Rise From The Dead',disciples wonder what jesus could have meant by 'they will kill me and in three days i will rise from the dead',irony,1,1,1,1,0,1,1,0,-0.0033839344978332,0,0.1903740167617797,1,0.1405580043792724,0,-0.0033839344978332,0.9902883768081664,0.0,64.88348388671875,1.0,0.9902883768081664,False,FN,0
98,Oops. VMware admits it over-specced storage servers for years,vmware admits it has over-specced storage servers for years,irony,1,1,1,1,0,1,1,0,0.0020285844802856,0,-0.0928159952163696,0,0.0610360503196716,0,0.0020285844802856,0.9640684127807616,0.5133450480401704,278.32830810546875,0.3333333333333333,0.4691686671078107,False,FN,0
99,Is it wrong for a Waitrose employee to stop a shoplifter from stealing Easter eggs? plot twist he got fired,is it wrong for a waitrose employee to stop a shoplifter from stealing Easter eggs?,rhetorical_question,1,1,1,1,0,1,1,1,0.3950409889221191,0,0.0015419125556945,0,0.0881983041763305,1,0.3950409889221191,0.9558029770851136,0.5188816903897316,75.8347396850586,0.35,0.4598543126556519,False,TP,1
100,Grok told to cover up as UK weighs action over AI 'undressing',grok told to cover up as uk weighs action over 'undressing' AI,irony,0,0,0,0,0,1,0,0,-0.0741978287696838,0,0.0008518695831298,0,0.0917535424232482,0,-0.0741978287696838,0.9972618222236632,0.4483386700384458,860.4740600585938,0.3333333333333333,0.5501507831677891,False,TN,1
101,"Sorry Dave, I’m afraid I can’t do that! PCs refuse to shut down after Microsoft patch","sorry Dave, i can't do that!",sarcasm,1,0,0,1,1,0,0,0,0.0081186890602111,0,-0.0173199772834777,1,0.2092108130455017,0,0.0081186890602111,0.4485318958759308,0.0180459833354403,53.45244598388672,0.8125,0.4404376967575403,False,TN,1
102,"Another week, another emergency patch as Cisco plugs Unified Comms zero-day","another week, another emergency patch as cisco plugs unified communications zero-day",sarcasm,0,0,0,0,0,1,0,0,0.0131974220275878,0,0.0176759362220764,0,-0.045682668685913,0,0.0131974220275878,0.9292907118797302,0.3816330911371337,1464.4083251953125,0.3636363636363636,0.5746426249400413,False,TN,1
103,"AI security startup CEO posts a job. Deepfake candidate applies, inner turmoil ensues",ai security startup CEO posts job. deepfake candidate applies.,irony,1,1,1,1,0,1,1,1,0.332436740398407,0,-0.0203142762184143,0,0.1835636496543884,1,0.332436740398407,0.9093382358551024,0.2117924180472059,8558.880859375,0.5384615384615384,0.7167472920605699,False,TP,1
104,"Anthropic’s Legal Plug In: Hate to Say We Told You So, But We Told You So",anthropic’s legal plug in,sarcasm,1,1,1,1,0,1,1,0,-0.1375676989555359,0,-0.3150786161422729,1,0.2262171506881714,0,-0.1375676989555359,0.7716530561447144,0.0,5196.94970703125,1.0,0.7716530561447144,False,FN,0
105,How Many Security Issues Is ‘Too Many’? OpenClaw Users About to Find Out as They Brace For Another High Severity CVE,how many security issues is ‘too many?’ OpenClaw users will find out as they prepare for another high severity CVE,rhetorical_question,0,0,0,0,0,1,0,0,-0.1052463054656982,0,0.3992577195167541,0,0.0195593237876892,0,-0.1052463054656982,0.9873270988464355,0.0120556139900736,209.20420837402344,0.8571428571428571,0.9754242644608035,False,TN,1
106,Weaponization Czar Ed Martin Sidelined For Weaponizing His Position - Sounds about right.,weaponization czar ed martin sidelined for weaponizing his position,irony,0,1,0,1,0,1,0,0,0.0013465285301208,0,-0.4895150661468506,0,-0.0019744038581848,0,0.0013465285301208,0.9514617919921876,0.0,796.6273803710938,1.0,0.9514617919921876,False,TN,1
107,"""My cat isn't cute,"" says 100% of respondents; complaints erupt, yet smartphones are filled with photos.","""my cat isn't cute,"" says 100% of respondents",irony,0,1,0,1,1,0,0,0,-0.0274171233177185,0,-0.3129842281341553,0,-0.0075979232788085,0,-0.0274171233177185,0.6926238536834717,0.2502959502557595,200.0689697265625,0.625,0.519262908055961,False,TN,1
108,Trump’s Cook Case Looks Cooked,donald trump's cook case looks cooked up,sarcasm,1,0,0,1,1,0,0,0,-0.2455794811248779,0,0.0093504786491394,0,0.0995510816574096,0,-0.2455794811248779,0.9677882194519044,0.0,3968.43896484375,1.0,0.9677882194519044,False,TN,1
109,"CBP facility codes sure seem to have leaked, now conveniently available as flashcards for all to memorise","cbp facility codes may have leaked, but they are now available as flashcards",sarcasm,1,1,1,1,1,0,0,1,0.620763897895813,1,0.6347339749336243,0,0.0692981481552124,1,0.620763897895813,0.9447744488716124,0.0859071086471599,228.8953094482422,0.7058823529411765,0.8636116076453383,False,TP,1
110,"No recession but inflation hike and increased cost-of-living pressure on the way, Jim Chalmers says, which is totally not concerning","no recession but inflation hike and increased cost-of-living pressure on the way, jim chalmers says",understatement,1,1,1,1,0,1,1,0,-0.0223338603973388,0,0.0034908056259155,0,-0.0055919885635375,0,-0.0223338603973388,0.9288607835769652,0.5024357054326106,206.8970947265625,0.45,0.4621679605317852,False,FN,0
111,Torts Professor Who Botched COVID Prediction Suddenly Expert On Birthright Citizenship,Torts professor who botched COVID prediction becomes expert on birthright citizenship,sarcasm,0,0,0,0,0,1,0,0,-0.0670574307441711,1,0.507915198802948,0,-0.0112113952636718,0,-0.0670574307441711,0.9854531288146972,0.0224169335019223,3326.4443359375,0.8181818181818182,0.9633622915567968,False,TN,1
112,"Trump proposes drastic NASA cuts as Astronauts head for the moon, well it is not like they need it right?",donald trump proposes drastic NASA cuts as astronauts head for the moon,rhetorical_question,1,1,1,1,0,1,1,0,-0.1535392999649047,0,0.0140098333358764,0,-0.0371570587158203,0,-0.1535392999649047,0.9042038321495056,0.2176952942460797,323.81451416015625,0.65,0.707362912851286,False,FN,0
113,"Trump Continues To Use Pop Culture Memes Without Permission, This Time With A 3rd Term Easter Egg - It May As Well Be Terminal","donald trump continues to use pop culture memes without permission, this time with a 3rd term Easter egg",overstatement,1,1,1,1,0,1,1,0,-0.347100555896759,0,0.0823279619216919,0,0.0193807482719421,0,-0.347100555896759,0.9278903007507324,0.0092046971608004,141.2622833251953,0.9583333333333334,0.919349351533878,False,FN,0
114,"Lick around and find out, Teen realised there may be consequences to his actions as he is being led away by the police for allegedly licking iJooz straw and putting it back in vending machine","lick around and find out, teen realised there may be consequences to his actions as he is being led away by the police for allegedly licking ijooz straw and putting it back in vending machine",understatement,0,0,0,0,0,1,0,0,-0.0857812762260437,0,0.0,0,0.0042272210121154,0,-0.0857812762260437,1.000000238418579,0.8151913639513584,129.69447326660156,0.0857142857142857,0.1848086360486416,True,TN,1
115,Man consult woman's cat on permission on the very simple and insignificant act of marrying her,man consults woman's cat on permission to marry her,irony,1,1,1,1,0,1,1,0,-0.2913228273391723,0,0.419727087020874,0,0.0704938173294067,0,-0.2913228273391723,0.9121695756912231,0.1449940797526609,330.8128356933594,0.6875,0.7799103874854991,False,FN,0
116,Ho ho oh no no no! Law Firm Sent Out Fake Christmas Vouchers. Staff Want To Ram Coal Up Leadership’s Chimneys.,ho ho ho oh no no no! law firm sent out fake christmas vouchers,sarcasm,0,0,0,0,0,1,0,0,-0.3700651526451111,0,-0.4050855636596679,0,0.1052175760269165,0,-0.3700651526451111,0.8281534910202026,0.1612451797590356,354.3498229980469,0.8095238095238095,0.6946177324925772,False,TN,1
117,Want digital sovereignty? That'll be 1% of your GDP into AI infrastructure please,"if you want digital sovereignty, you'll need to invest 1% of your GDP into it",sarcasm,1,1,1,1,0,1,1,0,-0.0746463537216186,0,0.0093930959701538,0,0.0117242336273193,0,-0.0746463537216186,0.8504027128219604,0.2574866101628968,31.429298400878903,0.7333333333333333,0.6314354010241024,False,FN,0
118,Artemis astronauts to study the Moon’s surface using mainly their eyes,artemis astronauts will study moon's surface using their eyes,understatement,0,0,0,0,0,1,0,0,-0.2234265804290771,0,0.2660723924636841,0,0.046581745147705,0,-0.2234265804290771,0.9770063161849976,0.0635535742001422,812.110107421875,0.4545454545454545,0.9149140727753268,False,TN,1
119,"Polymarket apologizes for allowing wagers on fate of U.S. pilots downed in Iran, say it may have been a tad insensitive",polymarket apologizes for allowing wagers on the fate of u.s. pilots downed in iran,understatement,1,1,1,1,0,1,1,0,-0.4133709669113159,0,-0.0375851988792419,0,0.0277960896492004,0,-0.4133709669113159,0.9375840425491332,0.2369945920448539,198.7295837402344,0.5714285714285714,0.7153816948774364,False,FN,0
120,Ubisoft Stepping Away from Video Games to Focus On Laying Employees Off,ubisoft stepping away from video games to focus on layoffs,irony,0,0,0,0,0,1,0,0,-0.134385347366333,0,0.0740124583244323,0,0.0754597187042236,0,-0.134385347366333,0.886588454246521,0.0205490130723019,188.5288848876953,0.8333333333333334,0.8683699365104572,False,TN,1
121,Trump Calls for Boycotting Every Springsteen Song Except the One That Goes “Hey Little Girl Is Your Daddy Home?”,"donald trump calls for boycotting every Springsteen song except the one that goes ""hey little girl is your father home""",satire,0,0,0,0,0,1,0,0,-0.2580190300941467,1,0.2895670533180237,0,0.1007117629051208,0,-0.2580190300941467,0.969768524169922,0.0126737185368308,120.14630126953124,0.85,0.9574779508487145,False,TN,1
122,Traffic disruption in Chinese city amdist a mass robotaxi malfunction is a only a mild inconvenice for introverts compared to risks of a talkative driver,traffic disruption in chinese city anddist a mass robotaxi malfunction,understatement,1,1,1,1,0,1,1,0,0.1358640193939209,0,0.0029716491699218,0,-0.0073515772819519,0,0.1358640193939209,0.7873967885971069,0.0724432039750157,5032.39404296875,0.72,0.7303552424314944,False,FN,0
123,To BSOD or not to BSOD? Only Microsoft knows the answer,to BSOD or not to BSOD?,sarcasm,1,0,0,1,1,0,0,0,0.0201897025108337,0,-0.0853333473205566,1,0.1089295148849487,0,0.0201897025108337,0.8494898080825806,0.3302232277439296,130.0295867919922,0.5454545454545454,0.5689685417219795,False,TN,1
124,Is a Cambodia's new statue enough to honour the rats that died clearing mines for the country?,is Cambodia's new statue enough to honour the rats that died clearing mines for the country?,rhetorical_question,0,0,0,0,0,1,0,0,0.0253531336784362,0,0.0001028776168823,0,-0.0423529744148254,0,0.0253531336784362,0.997553825378418,0.8742223609582066,562.5711059570312,0.1176470588235294,0.1254699649732068,False,TN,1
125,Even Microsoft knows Copilot shouldn't be trusted with anything important,even microsoft knows copilot shouldn't be trusted with anything important,sarcasm,0,0,0,0,0,1,0,0,-0.137970745563507,0,0.0,0,0.0060166120529174,0,-0.137970745563507,1.0000001192092896,0.537284965911771,348.2601013183594,0.3,0.462715034088229,True,TN,1
126,"Are injectable peptides really the fountain of youth they are touted to be, given the lack of scientific evidence so far?",are injectable peptides really the fountain of youth they are touted to be?,rhetorical_question,1,0,0,1,0,1,0,0,-0.3285623788833618,0,-0.0071502923965454,0,-0.0014249086380004,0,-0.3285623788833618,0.9711341857910156,0.4454447367598237,121.30233001708984,0.4761904761904761,0.5385475740428709,False,TN,1
127,Is a recycling centre really the best place you can find for a 5-year-old B.C. boy's birthday?,is a recycling centre the best place to find for a 5-year-old boy's birthday?,rhetorical_question,0,0,0,0,0,1,0,0,0.0152641534805297,0,0.0005402565002441,0,-0.073637306690216,0,0.0152641534805297,0.9623298048973083,0.2869844549707039,62.46028900146485,0.2941176470588235,0.6861561103367905,False,TN,1
128,"Supreme Court Hacked, Proving Its Cybersecurity Is As Robust As Its Ethical Code","supreme court hacked, proving its cybersecurity is as robust as its ethical code",sarcasm,0,0,0,0,0,1,0,0,-0.026600182056427,0,0.0,0,0.0267586708068847,0,-0.026600182056427,1.000000238418579,0.0,350.05987548828125,1.0,1.0,True,TN,1
129,Judge With Overinflated View Of His Intelligence Blasts Judges For ‘Overinflated View Of Their Intelligence’,judge with overinflated view of his intelligence blasts judges for 'overinflated view of their intelligence',irony,0,0,0,0,0,1,0,0,-0.2604713439941406,1,0.4943137168884277,0,0.1528393030166626,0,-0.2604713439941406,0.9964751601219176,0.0,73.03333282470703,1.0,0.9964751601219176,True,TN,1
130,Does burying burnt wood after wildfires really help the climate?,does burying burnt wood after wildfires help the climate?,rhetorical_question,0,1,0,1,0,1,0,0,0.0890649557113647,0,-0.0006063580513,1,0.0624139308929443,0,0.0890649557113647,0.9925541877746582,0.5341735956899847,969.0845336914062,0.2,0.4623579483739168,False,TN,1
131,You are telling me fish really make such a big return just because a historical hydro dam was removed in N.B.?,i don't think fish can make a big return just because a hydro dam was removed in n.b.,rhetorical_question,1,0,0,1,0,1,0,1,0.4835399389266968,0,0.0074557662010192,0,0.0056483149528503,1,0.4835399389266968,0.9332365393638612,0.4113371132022986,154.02230834960938,0.3809523809523809,0.549361715327027,False,FP,0
132,Yukon man grows pineapple at home — and it only took 9 years,yukon man grows pineapple at home,understatement,1,1,1,1,1,0,0,0,0.1042292714118957,0,-0.1809810996055603,1,0.1868306398391723,0,0.1042292714118957,0.8919819593429565,0.2366152821572647,1460.771240234375,0.6153846153846154,0.680925396353833,False,FN,0
133,Abortion Pill Ban Aborted In Wyoming,abortion pill ban aborted in wyoming,irony,0,0,0,0,0,1,0,0,-0.173572301864624,0,0.0,0,0.0442627668380737,0,-0.173572301864624,1.0000001192092896,0.0,920.1812133789062,1.0,1.0,True,TN,1
134,"Houston, we've got a plumbing problem: Artemis II toilet is still on the fritz","houston, we've got a plumbing problem",irony,1,1,1,1,0,1,1,0,-0.156493067741394,0,-0.0001428723335266,1,0.1531288623809814,0,-0.156493067741394,0.661790668964386,0.1339423381964357,181.67355346679688,0.7142857142857143,0.5731488793667128,False,FN,0
135,Another National Security Concern!,another national security concern,sarcasm,0,0,0,0,0,1,0,0,-0.0290233492851257,0,-0.0133185982704162,0,0.0004292130470275,0,-0.0290233492851257,0.941725254058838,0.0,134.04501342773438,1.0,0.941725254058838,True,TN,1
136,Google Built Its Empire Scraping The Web. Now It’s Suing To Stop Others From Scraping Google.,Google Built Its Empire Scraping The Web. Now It’s Suing To Stop Others From Scraping Google.,irony,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,229.88522338867188,0.0,0.0,True,TN,1
137,Decade-old rule lake operators are definitely aware of comes back to bite them as it resurfaces,a decade-old rule lake operators are aware of resurfacing as it resurfaces,sarcasm,0,0,0,0,1,0,0,0,-0.0745024681091308,1,0.9144681096076964,0,-0.0037384033203125,0,-0.0745024681091308,0.8339275121688843,0.2448554732126659,301.2010498046875,0.5,0.6297357965517109,False,TN,1
138,"When women are driven from public life, that’s great for democracy, right?","when women are driven from public life, that’s great for democracy",rhetorical_question,0,0,0,0,0,1,0,0,-0.0025829672813415,0,-0.0001872777938842,0,-0.0130021572113037,0,-0.0025829672813415,0.9604797959327698,0.7177659214467677,277.5642395019531,0.25,0.2710801301740819,False,TN,1
139,Trump AI Regulation Order Hallucinates More Fake Law Than Any AI,donald trump's AI regulation order hallucinates more fake law than any other,irony,0,0,0,0,0,1,0,0,-0.0206013321876525,0,0.168256938457489,0,0.0278493165969848,0,-0.0206013321876525,0.9778098464012146,0.0170331860376392,1182.5980224609375,0.9166666666666666,0.9611546293780272,False,TN,1
140,Techie fooled a panicked daemon and manipulated time itself to get servers in sync,techie fooled a panicked daemon and manipulated time to get servers in sync,overstatement,0,0,0,0,0,1,0,0,-0.0111610889434814,0,0.0004041790962219,0,0.0162076354026794,0,-0.0111610889434814,0.9958841800689696,0.7048050905062194,1356.53564453125,0.1428571428571428,0.2939799404017474,False,TN,1
